pref_code,facility_code,map_type,map_name,standard_name,standard_address,in_equipment_master,CT_confirmed_detail,MRI_confirmed_detail,CT_detail_classes,MRI_detail_classes,standard_latest_start_date,detail_status
13,2870723,病院,医療法人財団 岩尾会 東京海道病院,医療法人財団　岩尾会　東京海道病院,青梅市末広町一丁目４番地５,False,False,False,,,平成28年 8月 1日,装置種別未確定
13,2870731,病院,医療法人社団 和風会 多摩リハビリテーション病院,医療法人社団　和風会　多摩リハビリテーション病院,青梅市長淵九丁目１４１２番地４,True,False,False,,,令和 3年 3月 1日,装置種別未確定
13,2870756,病院,医療法人社団 幸悠会 鈴木慈光病院,医療法人社団　幸悠会　鈴木慈光病院,青梅市長淵五丁目１０８６番地,False,False,False,,,平成27年 9月 1日,装置種別未確定
13,2870780,病院,医療法人社団 三秀会 青梅三慶病院,医療法人社団　三秀会　青梅三慶病院,青梅市大柳町１４１２番地,True,False,False,,,平成24年 7月 1日,装置種別未確定
13,2870798,病院,医療法人財団 良心会 青梅成木台病院,医療法人財団　良心会　青梅成木台病院,青梅市成木一丁目４４７番地,False,False,False,,,平成29年 5月 1日,装置種別未確定
13,2870822,病院,医療法人社団 仁成会 高木病院,医療法人社団　仁成会　高木病院,青梅市今寺五丁目１８番地１９,True,False,False,,,令和 5年 6月 1日,装置種別未確定
13,2911832,病院,医療法人社団 東京愛成会 高月病院,医療法人社団　東京愛成会　高月病院,八王子市宮下町１７８番地４,False,False,False,,,令和 2年11月 1日,装置種別未確定
13,2913697,病院,医療法人財団 青溪会 駒木野病院,医療法人財団　青溪会　駒木野病院,八王子市裏高尾町２７３番地,False,False,False,,,令和 7年 6月 1日,装置種別未確定
13,2913705,病院,医療法人社団 玉栄会 東京天使病院,医療法人社団　玉栄会　東京天使病院,八王子市上壱分方町５０番地１,True,False,False,,,令和 6年 5月 1日,装置種別未確定
13,2913721,病院,一般財団法人 高尾保養院 東京高尾病院,一般財団法人　高尾保養院　東京高尾病院,八王子市高尾町２１８７番地,False,False,False,,,平成25年 9月 1日,装置種別未確定
13,2915643,病院,一般財団法人 仁和会総合病院,一般財団法人　仁和会総合病院,八王子市明神町四丁目８番１号,True,False,False,,,令和 4年 4月 1日,装置種別未確定
13,2917375,病院,医療法人社団 明和会 西八王子病院,医療法人社団　明和会　西八王子病院,八王子市上川町２１５０番地,True,False,False,,,令和元年 5月 1日,装置種別未確定
13,2918837,病院,医療法人社団 光生会 平川病院,医療法人社団　光生会　平川病院,八王子市美山町１０７６番地,True,False,False,,,平成30年10月 1日,装置種別未確定
13,2925253,無床診療所,医療法人社団 清泉会 富士森内科クリニック,医療法人社団　清泉会　富士森内科クリニック,八王子市台町二丁目１４番２０号,False,False,False,,,平成25年 2月 1日,装置種別未確定
13,2925683,無床診療所,医療法人社団 信隆会 京王八王子クリニック,医療法人社団　信隆会　京王八王子クリニック,八王子市明神町四丁目７番１４号　八王子ＯＮビル２階,False,False,False,,,平成29年 6月 1日,装置種別未確定
13,2925774,有床診療所,医療法人社団 斗南堂 八王子クリニック,医療法人社団　斗南堂　八王子クリニック,八王子市横山町１１番５号　斗南堂ビル４，５階,True,False,False,,,令和 5年 2月 1日,装置種別未確定
13,2925790,無床診療所,医療法人社団 ＫＮＩ 北原アール・ディクリニック,医療法人社団　ＫＮＩ　北原アール・ディクリニック,八王子市大和田町四丁目１番１８号　北原アール・ディビル,False,False,False,,,平成24年 4月 1日,装置種別未確定
