region_code,都道府県,地域,ACTIVITY_v28,ACTIVITY_v29,ACTIVITY差,CURRENT_SUPPLY_v28,CURRENT_SUPPLY_v29,CURRENT_SUPPLY差,ACTIVITY充足率_v28,ACTIVITY充足率_v29,手術型β,手術データ充足率,救急型β,救急データ充足率,入院型β,入院データ充足率,活動プロファイル
32528,島根県,隠岐の島町,1.459724849722652,1.459724849722652,0.0,0.5029895393692955,0.5029895393692955,0.0,1,0.9999999999999999,2.0,1,0.6323251108971173,1,1.628649475581477,1,手術型
32527,島根県,知夫村,,,,0.19066247081176466,0.19066247081176466,0.0,,0.0,,,,,,,データ不足
32526,島根県,西ノ島町,,,,0.2648834793495396,0.2648834793495396,0.0,1,0.0,,0,,0,,0,データ不足
32525,島根県,海士町,,,,-0.018303022481366848,-0.018303022481366848,0.0,,0.0,,,,,,,データ不足
32505,島根県,吉賀町,2.0,2.0,0.0,0.9266849657176243,0.9266849657176243,0.0,1,0.6499999999999999,2.0,1,2.0,1,,0,複合型
32501,島根県,津和野町,2.0,2.0,0.0,0.7577362724127539,0.7577362724127539,0.0,1,0.6499999999999999,2.0,1,2.0,1,,0,複合型
32449,島根県,邑南町,2.0,2.0,0.0,0.7511068805754282,0.7511068805754282,0.0,1,0.9999999999999999,2.0,1,2.0,1,2.0,1,複合型
32448,島根県,美郷町,,,,-0.06064618099525442,-0.06064618099525442,0.0,,0.0,,,,,,,データ不足
32441,島根県,川本町,,,,-0.043313514320494045,-0.043313514320494045,0.0,1,0.0,,0,,0,,0,データ不足
32386,島根県,飯南町,,,,0.4575242675069657,0.4575242675069657,0.0,1,0.0,,0,,0,,0,データ不足
32343,島根県,奥出雲町,1.5257550351367388,1.5257550351367388,0.0,0.6465337748880365,0.6465337748880365,0.0,1,0.9999999999999999,2.0,1,0.9255655604394561,1,1.5659581914425775,1,手術型
32209,島根県,雲南市,0.5238644014981597,0.5238644014981597,0.0,0.16799661673506022,0.16799661673506022,0.0,1,0.9999999999999999,0.7119137514207972,1,-0.04958686587471128,1,0.8273447093236976,1,複合型
32207,島根県,江津市,0.2326124693317899,0.2326124693317899,0.0,0.30380445920715193,0.30380445920715193,0.0,1,0.9999999999999999,-0.24674548535315755,1,1.162232173208503,1,-0.08484646502044535,1,救急型
32206,島根県,安来市,-0.5218709906665179,-0.5218709906665179,0.0,-0.08508835893606993,-0.08508835893606993,0.0,1,0.9999999999999999,-0.7930503265860598,1,-0.00814264739298931,1,-0.6910302346957149,1,救急型
32205,島根県,大田市,0.5178728670745868,0.5178728670745868,0.0,0.12735389901193994,0.12735389901193994,0.0,1,0.9999999999999999,0.3176658976807747,1,0.2867568119519064,1,0.9161793122878392,1,入院型
32204,島根県,益田市,1.6595956534781884,1.6595956534781884,0.0,0.6068918540671837,0.6068918540671837,0.0,1,0.9999999999999999,1.5114138011358245,1,1.4937504447027012,1,1.9499305419138278,1,入院型
32203,島根県,出雲市,0.6709312578257813,0.6709312578257813,0.0,0.4430438642154316,0.4430438642154316,0.0,0.9333333333333333,0.9349999999999999,0.9416067057405397,0.9,-0.012414200847669088,0.9,0.9859804887739805,1,複合型
32202,島根県,浜田市,0.43532773184675866,0.43532773184675866,0.0,0.2471859471416079,0.2471859471416079,0.0,0.6666666666666666,0.6624999999999999,0.568315574661308,0.75,0.4126067621938305,0.75,0.3218150058775764,0.5,複合型
32201,島根県,松江市,0.09277322970150632,0.09277322970150632,0.0,0.2063227055327507,0.2063227055327507,0.0,0.9583333333333334,0.9562499999999998,0.09911661952511408,1,-0.07850475391803624,1,0.2332395401232208,0.875,複合型
